,Location,Newspaper,Date,Text,URL,Language,Nationality_1,Name_1,Name,Nickname,Nationality,Profession,Body,Height_1,Height_2,Age_1,Age,Instrument,Man,Woman,Women,Men,Men_final,Women_final,Height,Reward,Reward_converted,Reward_amount
3387,Caroline du Sud,City Gazette,1813-08-23,"ONE HUNDRED DOLLARS REWARD.
Ranaway from William Lucas, at Point Hope, on Thursday, the 12th inst. his Negro Man SIMON, about 30 years of age, 5 feet 7 inches high, thick lips, an impediment in his speech, when he speaks quick, very artful in his address. It is supposed he is in or about the city, as he has a numerous acquaintance here. Was formerly the property of Mr. Thomas Neylor. The above reward will be paid, on the conviction of his being harbored by a white person, or Fifty Dollars by a free person of Color, or Twenty Dollars on his being lodged in the Work-House in Charleston, any Gaol in this state, or delivered to the Subscri- ber;
James Ray,
No. 90, East-Bay, August 23.",https://www.marronnage.info/fr/document.php?id=22853,en,[],[],[],[],[],[],['lips'],['5  7'],"[5, 7]",['30 '],[30],[],['Man'],[],[],[],[1],[],[67],"['hundred dollars', 'fifty dollars', 'twenty dollars']","[1880, 940, 376]","[100, 50, 20]"
3388,Caroline du Sud,City Gazette,1813-08-25,"TEN DOLLARS REWARD.
Ranaway from the subscriber two weeks since, the Negro Wench CATHERINE MARY, of a yellowish color and mid- dling stature, she has a small hole immediately above the upper lip, and a scar on the right side of the neck, which is not perfectly healed. All persons and captains of vessels are warned not to harbor, employ or carry off said Wench, as any person or persons and captains of vessels so carrying off, har- boring or employing said Wench shall be dealt with according to law. The above reward will be paid to any person lodging said Wench in the Work-House in this city.
Veuve Girard.
August 25.",https://www.marronnage.info/fr/document.php?id=22854,en,[],[],[],[],[],[],['lip'],[],[],[],[],[],[],"['Wench', 'Wench', 'Wench', 'Wench']",[],[],[],"[1, 1, 1, 1]",[],['ten dollars'],[188],[10]
3389,Caroline du Sud,City Gazette,1813-08-26,"COMMITTED TO THE WORK-HOUSE,
AS A RUNAWAY
A Negro Man who says he is named JOHN, and that he be- longs to a Mr. Benj. Rumney, living in Georgetown; he is four feet nine inches high, has a sore head apparently of long stan- ding, and remarkably small and slender hands, and is dressed in homespun.
John Du Pont, M. W. H.
August 26.",https://www.marronnage.info/fr/document.php?id=22855,en,[],['named JOHN'],['john'],[],[],[],['hands'],['four  nine'],"[4, 9]",[],[],[],['Man'],[],[],[],[1],[],[57],[],[],[]
3390,Caroline du Sud,City Gazette,1813-09-06,"COMMITTED
To the gaol of Orangeburgh District, a mulatto Boy, about 16 years old, well made, 5 feet 4 inches high, calls himself JOHN, says he belongs to Judge Grimke.
A. D. Dulany, G. O. D.",https://www.marronnage.info/fr/document.php?id=22856,en,[],[],[],[],[],[],[],['5  4'],"[5, 4]",['16 '],[16],[],['Boy'],[],[],[],[1],[],[64],[],[],[]
3391,Caroline du Sud,City Gazette,1813-09-06,"BROUGHT TO COLLETON GAOL,
On the 1st September, 1813, a Negro Man, says his name is STEPNEY, and that he belongs to the Rev. Thomas Mills, of Charleston; he is suppoed to be about 20 years of age, and about 5 feet 5 or 6 inches high, stout made--he says that he was hired to Captain John Ulmer, of Prince William’s Parish.
John Fabian, Gaoler.
September 6.",https://www.marronnage.info/fr/document.php?id=22857,en,[],[],[],[],[],[],[],['5  5'],"[5, 5]",['20 '],[20],[],['Man'],[],[],[],[1],[],[65],[],[],[]
3392,Caroline du Sud,City Gazette,1813-09-08,"RUNAWAY,
From the subscriber, a Negro Boy named BOB, an African, but would be taken for a country born negro, being very artful and handsome. He has lately been seen working on board of dif- ferent vessels in town. A reward of Five Dollars will be given to any person who will deliver him to the master of the work house, or to
Henry Clifford, Factor,
Mey’s Wharf.
Septembre 8.",https://www.marronnage.info/fr/document.php?id=22858,en,['African'],['named BOB'],['bob'],[],['african'],[],[],[],[],[],[],[],['Boy'],[],[],[],[1],[],[],['five dollars'],[94],[5]
3393,Caroline du Sud,City Gazette,1813-09-08,"TEN DOLLARS REWARD
Ranaway from the Subscriber on the 18th July last, his NE- GRO FELLOW named BEN, and generally known as Ben Trescott, a bricklayer by trade. he is so well known about the city, that a further description of him is conceived unnecesary- -The above reward will be paid on his delivery to the Master of the Work House, or at No. 43, Anson street.
Charles Martin.
N. B. Masters of vessels and others, are forbid employing, har- boring or carrying him from the state, as the law will be strictly enforced against all offenders.
September 7.",https://www.marronnage.info/fr/document.php?id=22859,en,[],['named BEN'],['ben'],[],[],['bricklayer'],[],[],[],[],[],[],[],[],[],[],[],[],[],['ten dollars'],[188],[10]
3394,Caroline du Sud,City Gazette,1813-09-15,"COMMITTED TO THE WORK-HOUSE,
AS RUNAWAYS,
GEORGE, a mulatto man, who says he belongs to a Mr. James Boatwright, lying six miles above Columbia. He has an impe- diment in his speech, is 5 feet four inches high, and about 25 years old.
LARRY, a common complexioned Negro, says he belongs to estate (pas d’article) of James Ladson, on Santee, near Mr. Hume’s and Mr. Lockey’s Plantations, and that his Overseer’s name is Mr. Murlick. He has lost several of his upper front teeth, has a remarkable scar in the centre of his breast, and appears to be about 35 years old.
John Du Pont, M. W. H.
September 15.",https://www.marronnage.info/fr/document.php?id=22860,en,[],[],[],[],[],[],['breast'],[],[],"['25 ', '35 ']","[25, 35]",[],['man'],[],[],[],[1],[],[],[],[],[]
3395,Caroline du Sud,City Gazette,1813-09-21,"COMMITTED
To Fairfield Gaol, on the 18th August last, a Negro Man named GEORGE, but calls himself George Porry, about 16 years of age, 5 feet 8 inches high; has on a striped pair of pantaloons, nankeen round Jacket, has a scar on his left cheek--says he belongs to John Gordon, in Charleston.
David Jamison, G. F. D.
September 18.",https://www.marronnage.info/fr/document.php?id=22861,en,[],['named GEORGE'],['george'],[],[],[],[],['5  8'],"[5, 8]",['16 '],[16],[],['Man'],[],[],[],[1],[],[68],[],[],[]
3396,Caroline du Sud,City Gazette,1813-09-21,"COMMITTED
To Newberry Jail, on the 31st of July last, a Negro Woman who calls her name LUCY, about 25 or 30 years of age, 5 feet and one half inch high, of a yellow complexion, one cross eye, a very large flat nose, thick lips, a large scar on her right wrist, supposed to have originated from a burn. Lucy says she be- longs to a Mr. William Rose, living at some place below, but does not know in which District. The owner is requested to come and prove his or her property, pay charges and take her away.
Isaac Jones, J. N. D.
August 26.",https://www.marronnage.info/fr/document.php?id=22862,en,[],[],[],[],[],[],"['eye', 'lips']",[],[],['30 '],[30],[],[],['Woman'],[],[],[],[1],[],[],[],[]
3397,Caroline du Sud,City Gazette,1813-09-21,"MARLBOROUGH DISTRICT
Was committed to the gaol of this district, on the 1st instant, a negro boy about 15 or 16 years old, about 5 feet high, of a yellow complection; says his name is BILLEY, and that he belongs to a Mr. Jesse Killingsworth, on Congaree river, about 25 miles below Columbia. The owner is requested to come forward, prove property, pay charges and take him away. Wm. Bristow, S. M. D.
July 24.",https://www.marronnage.info/fr/document.php?id=22863,en,[],[],[],[],[],[],[],[],[],['16 '],[16],[],['boy'],[],[],[],[1],[],[],[],[],[]
3398,Caroline du Sud,City Gazette,1813-09-21,"COMMITTED
To the Gaol of Orangeburgh District, a Negro Man who calls himself ISHMAEL, about 22 or 23 years of age, 5 feet 7 in- ches high, has two scars on his forehead, one above his left eye; says he belongs to a Miss Susannah Days, living near the Cross Roads, near Bacon’s bridge.
A. B. Dulany, G. O. D.
August 28.",https://www.marronnage.info/fr/document.php?id=22864,en,[],[],[],[],[],[],"['forehead', 'eye']",['5  7'],"[5, 7]",['23 '],[23],[],['Man'],[],[],[],[1],[],[67],[],[],[]
3399,Caroline du Sud,City Gazette,1813-09-21,"BROUGHT
To Barnwell Gaol, on the 21st inst. a Negro Woman, who says her name is DIANA, and that she belongs to Mr. Glover, of Charleston. Diana is about 22 years old, and is quite pre- gnant.
F. Trotti, S. B. D.
July 23.",https://www.marronnage.info/fr/document.php?id=22865,en,[],[],[],[],[],[],[],[],[],['22 '],[22],[],[],['Woman'],[],[],[],[1],[],[],[],[]
3400,Caroline du Sud,City Gazette,1813-09-21,"COMMITTED,
To Lancaster Gaol on the 4th inst. an African Negro Man, by the name of JIMMY, about 18 years of age, says he belongs to the estate of William Robison, deceased, near Charleston. Also, a Negro Man, by the name of THOMAS EVANS, who says he is free, but can produce no certificate of his freedom. William Howe, S. L. D.
June 18.",https://www.marronnage.info/fr/document.php?id=22866,en,[],"['name of JIMMY', 'name of THOMAS']","['jimmy', 'thomas']",[],[],[],[],[],[],['18 '],[18],[],"['Man', 'Man']",[],[],[],"[1, 1]",[],[],[],[],[]
3401,Caroline du Sud,City Gazette,1813-09-21,"RAN AWAY,
Since last April, a Negro Wench named FLORA, of small sta- ture, and about 45 or 50 years of age; from some injury in one of her feet, she at times limps, and has a contraction in one of her fingers, that it cannot easily be straightened. She passes herself as the property of Mrs. Ward, to whom she formerly belonged. She has been seen repeatedly since her elopement, in the neighborhood of the Orphan-House Chapel, engaged in washing, (her usual employment when at home) and has re- cently been heard of at Toogoodoo, in the neighborhood of Dr. King, where she has a daughter. All persons are hereby cautio- ned against employing or harboring Flora, as in this case the law will be strictly enforced. A reward of Five Dollars, with all reasonable charges, will be paid on her being lodged in the Work-House, or delivered at No. 22, East-Bay, to
Wm. Roper.
September 21.",https://www.marronnage.info/fr/document.php?id=22867,en,[],['named FLORA'],['flora'],[],[],[],[],[],[],['50 '],[50],[],[],['Wench'],[],[],[],[1],[],['five dollars'],[94],[5]
3402,Caroline du Sud,City Gazette,1813-09-23,"COMMITTED
TO THE WORK HOUSE AS RUNAWAYS, 
A Negro Man, who says his name is JACOB, and that he belongs to a Mr. Tyson, of Columbia. He is of a black complexion, 5 feet 1 inch high, and appears to be about 25 years old.
A Negro Man, who says his name is JIM, and that he belongs to a Mr. John Robinson, living on John’s Island. He is disabled in his right knee, he says by a fall he received on board of a vessel; he is 5 feet 1 inch high, and appears to be about 27 years old.
J. Dupont, M. W. H.
September 23.",https://www.marronnage.info/fr/document.php?id=22868,en,[],[],[],[],[],[],[],"['5  1', '5  1']","[5, 1, 5, 1]","['25 ', '27 ']","[25, 27]",[],"['Man', 'Man']",[],[],[],"[1, 1]",[],"[61, 61]",[],[],[]
3403,Caroline du Sud,City Gazette,1813-10-01,"RAN AWAY,
About the last of August last (sic), from the subscriber, living in Spartanburgh District, S. C. a Negro Man, named JACK, but will probably change his name; about 24 or 25 years of age, 5 feet 7 or 8 inches high, two of his under fore teeth out, a scar or tumor over each eye near the edge of his hair, stut- ters or stammers in his speech, reads and writes tolerably well, and likely he will write himself a pass. Any person who will give information where he can be had, will be rewarded for his trouble and expense by the subscriber.
John Means.
September 30.",https://www.marronnage.info/fr/document.php?id=22869,en,[],['named JACK'],['jack'],[],[],[],"['eye', 'hair']",['5  7'],"[5, 7]",['25 '],[25],[],['Man'],[],[],[],[1],[],[67],[],[],[]
3404,Caroline du Sud,City Gazette,1813-10-02,"COMMITTED,
To the Gaol of Chester District S. C. on the 3d instant, a Negro Man who calls himself ENOS LIMEHOUSE, and says he is a free man, but cannot produce any certificate to prove the same; he is yellow complected, about 27 years of age, about 5 feet 5 or 6 inches high; he has a small scar above his left eye. The owner (if any) is requested to come and prove his property, pay charges and take him away.
John Kennedy, S. C. D.
September 24.",https://www.marronnage.info/fr/document.php?id=22870,en,[],[],[],[],[],[],['eye'],['5  5'],"[5, 5]",['27 '],[27],[],"['Man', 'man']",[],[],[],"[1, 1]",[],[65],[],[],[]
3405,Caroline du Sud,City Gazette,1813-10-02,"FIFTY DOLLARS REWARD.
Ranaway on the 12th February last, a Negro Boy, named CHARLES, belonging to the estate of James Toussiger. He is about 20 years of age, of a yellowish black complexion, rather slender in make than otherwise, and has thick lips. As he has no doubt changed his name as well as his dress, a description of what clothes he wears cannot be given; he is an uncom- monly smart spoken and intelligent boy, and, it is understood, writes an excellent hand, and has no doubt forged himself free papers, representing himself to be free, or a ticket granting him permission to work in the country, which he may renew at pleasure. As it is not unlikely this Boy is employed by some person in a distant part of the country, under the impression of his being free, a reward of Thirty Dollars will be given for lodging him in any gaol within the state, or Fifty Dollars if delivered to the keeper of the Work-House in Charleston, by applying to the printer of this paper, or at No. 5, Water-street, Charleston, S. C.
September 25.",https://www.marronnage.info/fr/document.php?id=22871,en,[],['named CHARLES'],['charles'],[],[],[],"['lips', 'hand']",[],[],['20 '],[20],[],"['Boy', 'boy', 'Boy']",[],[],[],"[1, 1, 1]",[],[],"['fifty dollars', 'thirty dollars', 'fifty dollars']","[940, 564, 940]","[50, 30, 50]"
3406,Caroline du Sud,City Gazette,1813-10-02,"COMMITTED
To Chester gaol, two negro fellows, viz. JAM and TOM.--Jam is about 45 years of age, 5 feet 10 inches high, dark complec- ted; says he belongs to B. Ferguson, Sheriff of Beaufort Dis- trict, S. C. Tom is an African negro, dark complected, about 25 years of age, and about 5 feet and one inch high; he says he belongs to a Mr. Stroop, living on Sandy Run, below Granby. The owners are requested to come and prove their property, pay charges and taken them away.
John Kennedy, S. C. D.
July 17.",https://www.marronnage.info/fr/document.php?id=22872,en,[],[],[],[],[],[],[],['5  10'],"[5, 10]","['45 ', '25 ']","[45, 25]",[],[],[],[],[],[],[],[70],[],[],[]
